id,customer,ordered_at,store_id,subtotal,tax_paid,order_total
c58b3f92-2be6-4513-b31e-102ec1c4d29e,bbe44e0a-dc83-4c13-a357-89d0c4f06f29,2025-05-29T08:26:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,400,16,416
c33c709c-8a54-4189-ac10-715ae9ca1a8c,cd67e795-f5fa-470f-9a4f-4060d5951279,2025-05-29T14:00:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,600,24,624
4b619fe7-cbde-4254-89c7-0412ab9e4f76,5a056723-8fb6-4708-ba04-edc4e2854e74,2025-05-29T14:12:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,400,16,416
268b9ca6-5504-4c73-ad5b-a07cbe63076c,6f595044-c1c1-4b1b-8b9a-6ba836a7d845,2025-05-29T07:44:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,700,28,728
9aee6a1c-2db5-4d08-947f-d3065286f514,8d5fa184-5966-49ce-b3e7-4acfaba98bfd,2025-05-29T08:42:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,700,28,728
d435f9ce-e9af-42bc-920b-50553863cd9d,3785fc7c-35aa-4e40-b620-f54b10e8a832,2025-05-29T07:58:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,600,24,624
b367f7ec-ca98-4f92-abde-c261c29b9278,436ca6dd-1cc3-4ff0-986c-eabb97606b9b,2025-05-29T08:24:00,40e6ddd6-b8f6-4e17-8bd6-5e53966809d2,600,24,624
7b759ed3-d505-4dbd-a6e7-f944e001f1b8,05fae288-07c2-4e99-a945-fa3fbfa123ed,2025-05-30T10:45:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
1002a9da-58b9-4dcb-9fea-c6471b797348,d9464bcd-0a19-4058-8fc1-bea843e6c339,2025-05-30T11:31:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
3932d55d-edee-4bb9-a07e-5c435c3e3d86,50a2d1c4-d788-4498-a6f7-dd75d4db588f,2025-05-30T14:31:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
a1f38c95-8950-489e-975d-503faa273675,847d46dd-9721-4351-8bef-5c2292b57d6f,2025-05-30T07:58:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
28ecba56-6d89-4082-b94e-302c90b8b9b5,3d2423f0-cecf-4060-b105-96b04f2ea442,2025-05-30T15:24:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
11db51f9-1a93-4e4b-99c8-176e7cd781a1,1c4a9464-3e0e-45d2-9ca2-87c36b03f80b,2025-05-30T13:31:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,900,54,954
cd184d09-bc66-4dc9-9079-d110a1b55fb2,5261268c-aa94-438a-921a-05efc0d414ac,2025-05-30T07:00:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
fd19216b-5f2e-48b1-bde3-9423bd99085d,5a589b0f-69ac-4256-aea8-df379845f417,2025-05-30T14:14:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1300,78,1378
95cb4aac-e1a1-45fd-ab9a-b95999aa1d79,f8486fce-bc07-4a4f-a6e9-ed6a06ba996c,2025-05-30T12:04:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
f6c2745a-ef92-495d-98c1-dd4c0ae00d13,47e4f30d-f965-45df-8474-93d5aeaf7cb2,2025-05-30T12:32:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
a4684431-ffb9-4335-a7cb-f1a45ce79715,bbfdba43-2871-4e95-84d9-e2ff45960e7d,2025-05-30T11:09:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
350e444c-445b-4b84-b183-1e4731ab0240,2660b7ac-6c46-4392-8ddc-26194c532341,2025-05-30T07:39:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
e4064933-8d4d-4af5-9268-8b9c46fc869a,28447ab4-5e16-465e-acd1-7fcacd2d97e2,2025-05-30T13:20:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1200,72,1272
5e748d43-1646-4e57-80bf-8c27388bd692,7e52ce3f-191d-4d27-a0a8-76706fd6173c,2025-05-30T14:58:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
b4e8356a-5e01-4934-8e5d-0f7ed9cf0d2d,0000bd8e-496c-42aa-9430-fea7f9bd6a96,2025-05-30T07:54:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
a388808b-7fe5-4ad5-964a-9f2b12271041,2480125c-2d37-405c-96b9-ca32b2c75b33,2025-05-30T08:41:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
17509bc0-c906-4085-a2d9-a0a62ae4143d,66983396-cb40-4613-8d6d-306b8f9ca5c4,2025-05-30T07:58:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
bf13f315-5d8c-4772-b590-f18e672be909,7d0a9ece-1d73-43ea-98e7-8bbe21e890ec,2025-05-30T13:13:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
64ce7392-462b-4828-9e9d-9fbe7a86e6dd,861181e6-5d97-48a8-bbe4-226caa976140,2025-05-30T08:01:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
44d4575b-4099-4150-b814-705490e818aa,b2664ec9-be42-46bd-9f6d-073a50105636,2025-05-30T14:16:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1800,108,1908
dd049a97-cffa-4215-96b3-92ca6316b9ba,cc1816db-c3dd-4c16-8ea7-18fe313472b9,2025-05-30T08:21:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
7ec4db94-9285-458a-8b90-f24652fed1d9,1bf35f99-4627-4c80-a5f8-0797538eaf54,2025-05-30T13:56:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1400,84,1484
5d84c827-ac6b-4e08-b4d8-8aaf7d6a2b3b,5b2179c5-dd1c-45b4-b99c-10f1c7c201f4,2025-05-30T18:38:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
cdeefb77-7e97-4234-847b-76ca6e6eb329,6faa20a4-1e8f-43a8-9a45-33ae5f675190,2025-05-30T07:19:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
1e08b5ee-9ae5-4ecf-80fa-5195c05cdfdc,a57c96be-0b7a-41c6-bd9a-9330e20c497a,2025-05-30T12:33:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
34614cd8-cd7b-4c37-84f4-5c0a8e4b4116,5bbca380-854e-47a4-ae5c-fd631650a115,2025-05-30T08:32:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
c3467c1a-95ad-4c2f-a5ce-831e3aad9932,84ee8f13-e5a2-4988-8f65-daa65801c5d1,2025-05-30T07:42:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
96dfea29-9eb9-4f8f-826b-6d80c2330280,3483e39a-260f-4974-9366-50c2d833307f,2025-05-30T07:00:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
80d72b68-16f7-4e09-835b-e507ebbf4930,2ffdab76-6ec7-4dce-bd58-e9b2f6da991c,2025-05-30T17:01:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1800,108,1908
c8592df7-8df1-4991-a33c-f398f64c1f7f,8e104807-9dc2-4625-a1b7-9d858ddd96de,2025-05-30T08:36:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
e1264338-ac36-4b64-abac-abfbd2b5030b,7745384f-ccaa-4363-a18b-5e9ff0a824c0,2025-05-30T19:53:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1600,96,1696
78a7fec5-7279-4873-9428-0cb052735d10,3c7a4cde-d92b-4d90-a731-9c0461ae8c90,2025-05-30T08:43:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
bb19b18a-0c45-4da1-a9e8-89a7cd1f37bd,9ff834d1-4ca0-4dd5-bb53-ea96ad8611bb,2025-05-30T07:54:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
51ba570a-76ba-46b5-94cd-19755f61d45c,bbe9e834-7071-42d6-8970-aa7301b72ec2,2025-05-30T09:50:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
b2e608e5-8d2b-4a7d-ad2f-dd04cb540803,9aaa8391-995f-4006-8413-c590098fc46a,2025-05-30T07:26:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
b1e7fcca-fe03-40b1-8951-1533ba9c24ae,a311b0c8-1b63-4405-8097-09a984512389,2025-05-30T07:49:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
291e97ea-40dc-488a-8644-d266ddd5fa31,723f776c-3ad0-4fa2-8177-a80f2cab59d9,2025-05-30T15:53:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1600,96,1696
a3423edd-28dd-4a32-bf0f-aa09462b0835,117c9a65-4a4c-494f-8a54-64305d57c551,2025-05-30T13:02:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
9eee0b89-683f-4420-94ee-647364083bda,d6de888a-0aee-4f77-a7d4-daba8f0da415,2025-05-30T08:53:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
c3309c6f-5269-4498-ad64-c63d20a09aff,0d2974c5-d4de-4163-bf27-73d86a77b048,2025-05-30T08:05:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
08edb5fb-b4a1-4a06-b24c-09c312523616,d31efffd-fdc4-4168-ac26-83b67a6c5c47,2025-05-30T08:48:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
b818bad1-d57f-4ac0-b05f-46856b346d9e,dc634429-12c2-417d-b460-f3ed4903d539,2025-05-30T15:30:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
863f2dfd-2d5c-442e-a4b0-58193d289ef8,84f816bd-12e2-4633-a419-fc80705977e6,2025-05-30T08:49:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
d4434f87-45d5-471e-a8d2-6ed2e966734e,9db0e79f-fdea-4290-ba7b-114141f33d1f,2025-05-30T15:52:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1800,108,1908
feeeb8ea-1c06-4773-879a-d59038be81e9,f044be50-29c1-40c4-a16c-a1dd1f95d6f3,2025-05-30T17:55:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
a0d72c55-c24d-42ff-8e80-51a710b40d1c,d47a83f3-a765-4a20-b40c-e0993cf00e4f,2025-05-30T08:50:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
14016bed-0e25-494a-a9aa-9f533de1a918,3cc240f8-bb78-4677-a387-18bb7667c3ea,2025-05-30T18:32:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
26479239-bf99-4096-9742-52d238a0dbb6,74b13d9f-159f-4adb-8b2c-a623d67b529e,2025-05-30T12:44:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
003ca1ac-23b1-4d1c-ad13-db352cba486e,fd788ea1-7f9f-477b-b5fa-9a64962eb7f0,2025-05-30T16:40:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
24657f09-4ef1-4a0e-825a-67b4be1478bb,71c65b56-3757-459a-ac5b-b50c76fb6a5e,2025-05-30T14:16:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1700,102,1802
c1be5142-2f85-43a3-923a-5277343cc337,132425e2-d22d-43aa-a372-e3d9bfd77f8c,2025-05-30T07:43:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
4d47ff7b-0d7a-4eeb-b603-905c98d5ccc4,cee4269a-3771-43d9-adc4-762ba3bc1782,2025-05-30T13:59:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1800,108,1908
cb16bbf7-4682-46ad-9220-e7186175e481,90b6264d-1278-47c8-a418-6498aac365ba,2025-05-30T11:04:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,2500,150,2650
0a08ed0c-4f85-4f15-af2e-f919b95a9405,4dc2aa9c-8633-4861-b795-5b285cf76a1f,2025-05-30T07:17:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
f5cbbf7c-5dfa-41bf-95d9-a6c22464f573,102e02b0-7f44-4058-881f-7896edc964b2,2025-05-30T13:04:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
7b4f897f-215f-481a-8bb2-ee77201c1cdf,9bac4be0-d703-4f1d-a088-1bdb362d3246,2025-05-30T07:00:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
5dd8350a-2465-45fe-8e99-1827a1692b8d,0872893c-bf01-4853-b91f-a1cc0263fedf,2025-05-30T08:22:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
4689cfbd-395b-4c96-8446-974cbd983de2,bbc4757e-2351-486e-9ca8-f73b9dac716f,2025-05-30T12:32:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,2100,126,2226
f878a68d-9fa8-4c87-badb-0746be4ec2e1,f5e8b3ff-659d-4bc9-bdc6-6b7fe343bcab,2025-05-30T07:00:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1300,78,1378
5d3d3d85-93ba-4be9-b857-6538fe5de9e1,1435b563-f156-4cd8-9f3d-6224260e26a4,2025-05-30T11:04:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1100,65,1165
0ba7b066-ff4d-483d-b002-dc7bb9b456b4,b4413ac0-2fc9-4c91-b188-71c109d9be8f,2025-05-30T07:47:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
dc62105c-41b5-4c18-9623-b2e216c63ba2,2dbed2c3-1c68-4b90-a343-39b51de57b45,2025-05-30T11:34:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
900a851a-e27e-4722-8cc1-07b7a09c554b,7bfeca78-8e06-4644-9d0b-1470c32aa9e7,2025-05-30T18:33:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
1e7a3298-2ae7-4e55-ae47-eec6fa3045f3,7d624fe1-d3a6-4326-a6e6-32ebc0c46ea9,2025-05-30T12:03:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
33a452fb-03ee-43e9-80be-21b8c4644aa8,b0da7a9b-77d7-407d-8506-51705503fa05,2025-05-30T07:23:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
3676adac-891d-45e9-a76f-322236993e35,c5dde410-2c70-486e-bb0d-974b2798825b,2025-05-30T15:32:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
6a09a0bd-7a90-41fd-baa2-b6b61ce7b821,5d59a09d-7696-4e1b-a171-abe3b79fff2d,2025-05-30T07:55:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
92849f96-d171-4eaa-a0f3-ad0d204429d1,cbda2de6-06db-4a9f-91af-cc36e8ba0bad,2025-05-30T09:32:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
11055512-8a4b-4308-a486-f3b632f567c6,b27a07f1-ddf4-4134-9f7d-1b1ac869b110,2025-05-30T12:26:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
459af6a2-1fcf-407f-b847-e46daa180108,07ef23e6-1d65-4721-a3ce-889f1c58f021,2025-05-30T13:46:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
feffcaf8-b1d1-425b-a2a0-48a6ab3ae20a,2ba287a4-72ee-4028-bc13-39a65e78db4d,2025-05-30T16:02:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
5b88b356-48b2-4d2d-b609-4baaa384319b,2609004e-90a8-450e-98f3-5ebc16841cd5,2025-05-30T09:14:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
f4929e24-ef70-4aa4-9a97-829d9782b6b4,16e8d4f8-2451-446f-a254-3bc68e40621b,2025-05-30T11:31:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
d89bde84-029d-49a2-8e54-40eda87f9686,710200a9-2c6c-4f21-b3f1-3ed6aa684fa2,2025-05-30T08:05:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
65a315b5-c9c1-4262-bef8-6b2737886925,be6fcaa5-9911-4bb6-b97c-47eb53c88b32,2025-05-30T07:19:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
2f5f7d82-cd96-40f9-a3c5-058aad38d7f3,3d097c4e-dd09-4cfa-8460-39fd4fb8a1cc,2025-05-30T13:29:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
9dbb3126-0f98-40cf-81d4-f7087a7c4f50,1069ad16-5cc8-4f60-83a5-08e7e0beeb5c,2025-05-30T15:11:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
f37616f6-0f08-4d75-8fd9-8fa676b6f6da,4acffd44-9d77-4c09-afdb-e7f93ee5518b,2025-05-30T08:07:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
2f4686c8-5401-4d81-aebd-f2942a52446c,191feb1d-2def-4cbf-a8f8-ee3eb3856ea2,2025-05-30T12:46:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
b975e0f9-81c1-423e-8ad9-db82e0b26dd3,cfefbf12-9a5a-4d61-a708-d92f785af097,2025-05-30T07:33:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
601822d7-0e75-4149-a6b5-8e8bb6509d42,b0cab1cc-6689-4922-a78f-5c6e1c458cd1,2025-05-30T07:49:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
5498b375-2379-4e20-b55d-e5f870e8148c,e9647282-4e31-40a7-a07e-5d10cd7e447a,2025-05-30T18:39:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
119c3729-60a4-459d-813c-9aad30b69acb,ff4e2ef5-4f72-41f4-90ea-4f40665b9f5b,2025-05-30T07:02:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
deef0240-4282-4948-af8b-7e77d56197d0,1233e680-06d7-4b38-8c6e-796ef158556a,2025-05-30T16:37:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
1da8e971-0f69-4753-8862-0a1b0ae44e0a,ffd40778-a37e-453c-81d1-9a769cac4692,2025-05-30T15:37:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,2000,120,2120
addbfc25-20b7-4866-a895-4391beeeeca4,3810f8e6-9278-4c26-9be0-d6d6c35fe477,2025-05-30T08:31:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
c85e9835-6523-48ac-8c5e-ef287147aa7f,8ebb4b7d-ed19-43be-a647-6c3a9a6a166a,2025-05-30T08:20:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
142c20a5-f1ed-4bc1-9753-cf318d5305f5,e0cbd2e1-eee7-409c-9cf1-707eb4f867ce,2025-05-30T15:36:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
81f779fb-768d-445a-b507-83b58c2a341c,2a26f327-c9ef-40f4-bb8c-c809417caad1,2025-05-30T07:00:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
0149031b-90a5-40b0-bb42-67339a9329c3,5da6ee93-0365-4464-849c-cba666614c05,2025-05-30T15:53:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,2300,138,2438
ec5ef400-31d8-450d-997f-769bcf9e2127,0a42e609-2a53-4824-bf02-0088bdb9b149,2025-05-30T14:37:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1100,65,1165
4f3ea245-af16-4b15-b1f9-a565ca4b198e,46d24c86-1a31-430e-b1c4-1f4d8632c5ee,2025-05-30T14:43:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
411df917-9a63-445c-a383-2a8cb2f1df62,143944c0-b4d0-48f7-ac1f-6ffaeff64a70,2025-05-30T07:36:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
28415fa0-63e3-4951-9119-92adf61390e0,a5781cf5-d32e-4370-b0f8-4f229bc0efa4,2025-05-30T08:27:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
f17ef8a4-336d-4cb9-83dd-56b763d01dac,b418aed1-0951-4085-9fe4-e750e7fe45f9,2025-05-30T18:55:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,2400,144,2544
37c73b5c-e1ff-4f19-82a5-0ef46cbed273,b4cc95b0-6dbf-4264-a3ef-43fbbadf652a,2025-05-30T07:58:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
9f5aa7a1-05f2-499c-b72e-1fdb57b51864,19a47a26-3ca3-42d2-9e2d-8da79f09b587,2025-05-30T12:35:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
01431d7d-1a31-4b7b-a855-82fd48e8bd4c,7528c8de-b892-4894-8892-94a29730aa9c,2025-05-30T12:14:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
35b292ec-a719-468d-86e1-fd14cc50a359,5daa5d95-314b-4f5e-8926-8d61c9d4daa1,2025-05-30T07:53:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
ff3c6e7d-97be-44d3-a92c-be90e002fa21,15aeedcc-eed4-453e-850c-7f876e54c4ab,2025-05-30T17:33:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1600,96,1696
5bc88822-5626-49df-894f-e0b783369670,f4c4994a-5a77-4a2f-902b-4f69c22ccee3,2025-05-30T13:27:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,2400,144,2544
9f0ad30e-0e6f-480a-b093-3ef0edabc357,3bfe5d2b-8ab3-473f-b56c-cdd86fff8877,2025-05-30T10:11:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,900,54,954
7cbbafb0-cd30-417e-aefc-4ad3ca4f7bc0,890861ac-5e77-4568-aaff-807b37e6f872,2025-05-30T07:54:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
3affcd39-ab5e-42cb-b9c0-009ecc17d7d8,bbce772f-b9b7-49f2-b79e-fa5d953ced6b,2025-05-30T14:56:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1800,108,1908
59d4a890-47a8-4298-bb87-336dd52a84eb,627b564c-f368-4634-b7f8-d7e1c5ee980a,2025-05-30T11:37:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
d318c54c-b914-4b81-89be-88551dea911f,bb0bc182-b8f7-4f26-b794-dca522dd4cec,2025-05-30T07:37:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
078bbb45-4a06-4c7b-8f97-f7f1fa9de02b,b91c4cbb-67d6-4515-b897-dd13e44c1101,2025-05-30T17:47:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
489c2ab6-520d-49b8-9706-7bd96f743e7f,387603c1-d2a6-475e-ab4c-9ba7aa78bb27,2025-05-30T16:28:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
c8278d21-a773-41d8-94af-1da417568808,125d87d5-a36a-4f4e-865c-3122386e88ca,2025-05-30T07:00:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
f2a05471-38e9-4e84-bf6d-ab8741a275e0,f35eb7b6-1b25-433b-90b5-29212b72f6e2,2025-05-30T14:10:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1600,96,1696
98b4343e-5bc3-4e8e-a2dc-57f108efb681,ead66f31-3437-42c5-9145-8281898ce326,2025-05-30T09:00:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
e263bda4-876c-4d21-a663-d0669a6ad985,34a7e239-a098-4105-a6ab-b1a2c1c1c160,2025-05-30T14:15:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1800,108,1908
3f1ffdef-c3a7-43f3-9a05-1278d872cd4e,438d7ce2-8d55-49cd-ab64-d781e25abb9e,2025-05-30T14:01:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1900,113,2013
70586445-dde4-4eb7-8da0-7be0a72d12ed,ed7f8737-2c99-408f-afd0-f91c740e414c,2025-05-30T07:45:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
0690f116-e589-4688-aaa0-90bba8dda27a,28a5a7b8-b34b-47a6-91f7-8e384d6b6f59,2025-05-30T09:22:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,3800,227,4027
29626bc0-5568-4737-a9e9-473d24550a9f,ff29ece6-95da-4800-acd2-b14950a339dd,2025-05-30T07:28:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
d7951b79-2ecf-451e-b19e-c845a34ed9f7,598904ac-fa48-43af-8fe9-41388451ae53,2025-05-30T11:56:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1800,108,1908
7c0a60d4-2a4e-4206-8acd-e7c8d08d563d,2dc965e2-d3fc-4bc8-a118-d1636dbfe8c5,2025-05-30T18:44:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
2d89a7de-cbb4-4c93-b713-5772a2463c67,04b679f3-0691-47bc-975a-fdac41f52db4,2025-05-30T07:53:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
240ecbec-736f-417a-ac9e-194737d24f2e,2068f48f-4c39-4084-81d1-95af149d8547,2025-05-30T12:19:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1200,72,1272
7d64814f-f5e4-4553-afd7-ff3350e0fe34,90249383-3427-4005-a185-d20f5542dae5,2025-05-30T14:10:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
0b8593ed-e74d-4e50-ae94-debebf39278f,dec2b1be-3447-4044-b4e3-17848dfd390e,2025-05-30T13:57:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,700,42,742
2d2e7671-90bf-4057-9a68-4eeca7849bcd,6b9cd81e-126c-4c53-b6b5-575d78951256,2025-05-30T07:48:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
4d90f411-a7b3-4130-ae30-7f87cc2b2aad,2977486c-8467-4a72-a290-db87a9022320,2025-05-30T07:34:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,600,36,636
07873fc5-f938-4dc6-811d-e473a9f345ff,55ae024c-4a5e-49d8-be84-2f493dc83880,2025-05-30T14:00:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1700,102,1802
62a87aee-6124-4412-8f75-26a38c52c32a,bab8979a-8cd9-477b-bbd7-2e1dbab88437,2025-05-30T08:22:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,400,24,424
06f43b0c-80d5-404b-be02-93cb2c2e717c,b8ccafb8-eae9-4e35-beb2-afbc3cb9690c,2025-05-30T16:31:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,2000,120,2120
cc75e63d-0c57-421e-8fee-e16dbb05f12a,59292cdf-6314-4444-aee9-45a78c76dcbe,2025-05-30T11:50:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
d8140b41-896e-4523-8dfd-519e61f8428e,af16d888-ff4c-4c16-a2f8-9e2a3a9677c7,2025-05-30T08:00:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,500,30,530
413f53d2-ab5f-4eb0-8aa5-830493f55358,8aff4c2d-48b5-4b85-bf21-20ad95d18b6c,2025-05-30T15:01:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1700,102,1802
94b4c994-8441-4dd7-bceb-f36d7a317959,7bd64d99-cfe2-4e61-aed9-8b6f3d410468,2025-05-30T15:26:00,4b6c2304-2b9e-41e4-942a-cf11a1819378,1900,113,2013
